chargeback_id,transaction_id,customer_id,transaction_date,chargeback_date,amount,currency,reason_code,reason_category,reason_description,payment_method,country,plan,is_3ds,is_recurring,dispute_filed,dispute_won,resolution_date,status
cb_000538,tx_00025162,cust_004026,2024-04-21 02:05:00,2024-05-21 02:05:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,US,starter,True,False,False,,2024-08-04 02:05:00,pending
cb_000539,tx_00025210,cust_003714,2024-03-14 14:41:00,2024-04-09 14:41:00,29.99,USD,11.2,authorization,Declined Authorization,amex,UK,pro,False,False,True,True,2024-06-07 14:41:00,resolved
cb_000540,tx_00025334,cust_006086,2024-01-15 14:41:00,2024-02-25 14:41:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,UK,pro,True,False,True,True,2024-05-15 14:41:00,resolved
cb_000541,tx_00025384,cust_000928,2024-10-13 16:11:00,2024-11-03 16:11:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,NG,starter,True,False,False,False,2025-01-20 16:11:00,pending
cb_000542,tx_00025538,cust_005653,2024-02-11 09:27:00,2024-03-21 09:27:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,UK,starter,True,True,True,True,2024-05-05 09:27:00,escalated
cb_000543,tx_00025591,cust_006815,2024-05-21 06:42:00,2024-06-16 06:42:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,False,True,True,,2024-08-13 06:42:00,escalated
cb_000544,tx_00025699,cust_001709,2024-01-28 22:58:00,2024-03-10 22:58:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,starter,False,False,True,True,2024-04-22 22:58:00,escalated
cb_000545,tx_00025738,cust_001314,2024-09-16 19:10:00,2024-10-02 19:10:00,29.99,USD,13.3,service,Not as Described,amex,US,pro,False,True,True,,2024-11-23 19:10:00,resolved
cb_000546,tx_00025836,cust_002184,2024-09-22 13:51:00,2024-10-21 13:51:00,29.99,USD,11.1,authorization,Card Recovery Bulletin,visa,BR,pro,True,False,False,False,2025-01-09 13:51:00,resolved
cb_000547,tx_00025975,cust_005355,2024-09-09 04:01:00,2024-10-03 04:01:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,BR,starter,True,False,True,,2024-12-21 04:01:00,resolved
cb_000548,tx_00025992,cust_001467,2024-02-17 11:12:00,2024-03-08 11:12:00,29.99,USD,4853,service,Cardholder Dispute,mastercard,FR,pro,False,False,False,False,2024-05-03 11:12:00,resolved
cb_000549,tx_00026018,cust_003363,2024-01-28 18:28:00,2024-02-20 18:28:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,RU,starter,True,True,False,,2024-03-27 18:28:00,escalated
cb_000550,tx_00026165,cust_005614,2024-06-09 04:13:00,2024-07-07 04:13:00,29.99,USD,13.1,service,Merchandise/Services Not Received,amex,CA,pro,True,True,True,True,2024-08-18 04:13:00,escalated
cb_000551,tx_00026170,cust_004386,2024-02-16 08:42:00,2024-03-28 08:42:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,US,starter,False,True,True,,2024-06-07 08:42:00,resolved
cb_000552,tx_00026188,cust_006371,2024-08-14 05:22:00,2024-09-20 05:22:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,US,starter,False,True,True,,2024-11-02 05:22:00,escalated
cb_000553,tx_00026275,cust_004393,2024-02-29 21:49:00,2024-03-26 21:49:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,FR,starter,True,True,True,,2024-05-26 21:49:00,escalated
cb_000554,tx_00026286,cust_004541,2024-03-10 04:52:00,2024-03-25 04:52:00,99.99,USD,13.1,service,Merchandise/Services Not Received,amex,BR,business,False,True,True,True,2024-05-28 04:52:00,resolved
cb_000555,tx_00026288,cust_000879,2024-03-09 18:28:00,2024-04-12 18:28:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,starter,True,True,True,False,2024-05-14 18:28:00,pending
cb_000556,tx_00026303,cust_008663,2024-09-20 22:34:00,2024-10-24 22:34:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,US,starter,True,True,False,False,2024-12-15 22:34:00,resolved
cb_000557,tx_00026309,cust_003811,2024-09-10 19:13:00,2024-10-05 19:13:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,UK,starter,False,True,True,False,2024-12-27 19:13:00,pending
cb_000558,tx_00026314,cust_000891,2024-11-27 09:07:00,2024-12-26 09:07:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,US,starter,False,False,True,False,2025-02-14 09:07:00,pending
cb_000559,tx_00026441,cust_000818,2024-10-15 18:29:00,2024-11-13 18:29:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,starter,True,True,True,False,2025-02-11 18:29:00,resolved
cb_000560,tx_00026452,cust_009188,2024-11-16 20:55:00,2024-12-04 20:55:00,9.99,USD,11.2,authorization,Declined Authorization,visa,FR,starter,True,True,True,False,2025-02-06 20:55:00,resolved
cb_000561,tx_00026471,cust_008875,2024-03-02 07:49:00,2024-03-30 07:49:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,AU,pro,True,True,True,,2024-05-17 07:49:00,resolved
cb_000562,tx_00026479,cust_005839,2024-07-13 05:37:00,2024-08-02 05:37:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,IN,pro,True,False,True,False,2024-10-05 05:37:00,pending
cb_000563,tx_00026735,cust_001679,2024-07-05 22:08:00,2024-08-11 22:08:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,US,starter,False,True,True,,2024-09-22 22:08:00,escalated
cb_000564,tx_00026736,cust_008730,2024-09-02 04:05:00,2024-10-04 04:05:00,29.99,USD,11.1,authorization,Card Recovery Bulletin,visa,US,pro,True,True,True,True,2024-12-15 04:05:00,resolved
cb_000565,tx_00026818,cust_004704,2024-02-25 07:39:00,2024-03-29 07:39:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,AU,starter,False,True,True,,2024-05-16 07:39:00,resolved
cb_000566,tx_00026828,cust_006586,2024-10-01 03:57:00,2024-10-24 03:57:00,29.98,USD,4863,fraud,Cardholder Does Not Recognize,visa,DE,starter,True,True,True,True,2025-01-06 03:57:00,pending
cb_000567,tx_00026849,cust_004007,2024-03-06 15:46:00,2024-04-17 15:46:00,9.99,USD,11.2,authorization,Declined Authorization,visa,FR,starter,True,True,True,False,2024-06-02 15:46:00,escalated
cb_000568,tx_00026888,cust_002170,2024-06-09 05:09:00,2024-06-26 05:09:00,34.98,USD,10.4,fraud,Card Absent Environment,visa,UK,pro,True,True,False,False,2024-09-05 05:09:00,resolved
cb_000569,tx_00026906,cust_006130,2024-11-24 19:22:00,2024-12-24 19:22:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,RU,starter,False,False,False,,2025-03-03 19:22:00,pending
cb_000570,tx_00026969,cust_005527,2024-01-12 10:53:00,2024-02-04 10:53:00,9.99,USD,4853,service,Cardholder Dispute,visa,BR,starter,True,True,True,False,2024-03-05 10:53:00,escalated
cb_000571,tx_00026986,cust_004625,2024-08-23 08:57:00,2024-10-02 08:57:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,DE,starter,True,True,True,False,2024-11-02 08:57:00,escalated
cb_000572,tx_00027015,cust_006031,2024-12-17 15:29:00,2025-01-10 15:29:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,US,starter,False,True,False,,2025-02-25 15:29:00,pending
cb_000573,tx_00027037,cust_002891,2024-07-19 16:50:00,2024-08-25 16:50:00,99.99,USD,10.4,fraud,Card Absent Environment,visa,US,business,False,True,False,False,2024-11-16 16:50:00,pending
cb_000574,tx_00027038,cust_007981,2024-12-07 16:39:00,2024-12-26 16:39:00,29.99,USD,10.5,fraud,Fraud - Card Present,amex,US,pro,True,True,True,True,2025-03-10 16:39:00,resolved
cb_000575,tx_00027087,cust_007143,2024-05-19 20:12:00,2024-06-09 20:12:00,29.99,USD,4837,fraud,No Cardholder Authorization,mastercard,US,pro,False,True,True,True,2024-09-01 20:12:00,pending
cb_000576,tx_00027096,cust_005856,2024-08-18 04:20:00,2024-09-21 04:20:00,49.98,USD,13.1,service,Merchandise/Services Not Received,mastercard,DE,pro,True,False,True,True,2024-12-19 04:20:00,resolved
cb_000577,tx_00027148,cust_009988,2024-05-07 23:44:00,2024-05-27 23:44:00,9.99,USD,13.3,service,Not as Described,visa,UK,starter,True,True,True,True,2024-08-06 23:44:00,resolved
cb_000578,tx_00027205,cust_001638,2024-01-17 14:40:00,2024-02-19 14:40:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,US,starter,True,True,True,True,2024-04-11 14:40:00,pending
cb_000579,tx_00027207,cust_003739,2024-11-10 15:30:00,2024-12-21 15:30:00,29.99,USD,12.1,processing,Late Presentment,amex,DE,pro,True,False,True,True,2025-01-20 15:30:00,resolved
cb_000580,tx_00027218,cust_004399,2024-11-18 03:02:00,2024-12-21 03:02:00,14.98,USD,12.1,processing,Late Presentment,mastercard,BR,starter,True,True,True,,2025-02-07 03:02:00,resolved
cb_000581,tx_00027290,cust_009148,2024-10-09 11:12:00,2024-11-15 11:12:00,9.99,USD,10.4,fraud,Card Absent Environment,paypal,RU,starter,True,True,True,,2025-01-01 11:12:00,pending
cb_000582,tx_00027324,cust_002383,2024-08-29 03:06:00,2024-10-11 03:06:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,BR,pro,False,True,True,,2024-11-13 03:06:00,pending
cb_000583,tx_00027349,cust_008644,2024-03-21 10:07:00,2024-05-05 10:07:00,9.99,USD,13.3,service,Not as Described,visa,FR,starter,True,True,False,False,2024-07-01 10:07:00,escalated
cb_000584,tx_00027411,cust_007964,2024-07-01 02:49:00,2024-08-11 02:49:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,DE,pro,True,False,False,True,2024-09-14 02:49:00,escalated
cb_000585,tx_00027424,cust_000194,2024-07-09 02:58:00,2024-08-02 02:58:00,14.98,USD,10.5,fraud,Fraud - Card Present,visa,UK,starter,False,True,True,False,2024-10-02 02:58:00,resolved
cb_000586,tx_00027508,cust_008463,2024-03-08 22:06:00,2024-03-24 22:06:00,29.99,USD,10.5,fraud,Fraud - Card Present,amex,UK,pro,True,True,True,,2024-05-13 22:06:00,resolved
cb_000587,tx_00027656,cust_007038,2024-03-23 05:44:00,2024-04-27 05:44:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,RU,pro,True,False,False,,2024-07-08 05:44:00,pending
cb_000588,tx_00027676,cust_006899,2024-01-13 13:53:00,2024-02-07 13:53:00,34.98,USD,10.4,fraud,Card Absent Environment,visa,US,pro,False,True,False,True,2024-04-23 13:53:00,resolved
cb_000589,tx_00027820,cust_009755,2024-02-13 15:09:00,2024-03-12 15:09:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,CA,starter,True,True,True,False,2024-06-02 15:09:00,escalated
cb_000590,tx_00027841,cust_008649,2024-10-13 11:36:00,2024-11-05 11:36:00,34.98,USD,13.3,service,Not as Described,mastercard,UK,pro,True,False,True,False,2025-01-15 11:36:00,resolved
cb_000591,tx_00027850,cust_004080,2024-02-21 13:47:00,2024-03-12 13:47:00,29.99,USD,13.3,service,Not as Described,amex,RU,pro,True,True,False,True,2024-05-30 13:47:00,resolved
cb_000592,tx_00027858,cust_001217,2024-03-16 05:17:00,2024-04-10 05:17:00,9.99,USD,12.1,processing,Late Presentment,mastercard,FR,starter,True,False,True,,2024-06-17 05:17:00,escalated
cb_000593,tx_00027861,cust_000642,2024-12-04 17:45:00,2024-12-27 17:45:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,pro,True,False,True,,2025-02-11 17:45:00,resolved
cb_000594,tx_00027871,cust_001161,2024-04-09 03:33:00,2024-04-24 03:33:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,IN,starter,False,True,False,False,2024-07-03 03:33:00,pending
cb_000595,tx_00027882,cust_009021,2024-10-17 14:30:00,2024-11-03 14:30:00,29.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,RU,pro,False,True,True,True,2024-12-10 14:30:00,pending
cb_000596,tx_00027884,cust_008876,2024-05-30 19:10:00,2024-06-15 19:10:00,9.99,USD,13.1,service,Merchandise/Services Not Received,amex,US,starter,True,True,True,False,2024-09-09 19:10:00,escalated
cb_000597,tx_00027898,cust_009691,2024-12-20 00:07:00,2025-01-10 00:07:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,UK,starter,True,True,True,True,2025-04-08 00:07:00,resolved
cb_000598,tx_00027905,cust_005669,2024-06-20 07:11:00,2024-07-06 07:11:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,CA,pro,True,True,True,False,2024-08-09 07:11:00,escalated
cb_000599,tx_00027948,cust_009492,2024-11-17 23:22:00,2024-12-30 23:22:00,99.99,USD,11.1,authorization,Card Recovery Bulletin,mastercard,NG,business,True,True,True,False,2025-03-11 23:22:00,resolved
cb_000600,tx_00027975,cust_003693,2024-05-07 09:02:00,2024-06-18 09:02:00,99.99,USD,13.3,service,Not as Described,visa,US,business,True,True,True,False,2024-09-14 09:02:00,resolved
cb_000601,tx_00027984,cust_008207,2024-08-14 02:50:00,2024-09-11 02:50:00,99.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,business,False,False,False,,2024-12-10 02:50:00,pending
cb_000602,tx_00028034,cust_000819,2024-06-21 01:27:00,2024-08-02 01:27:00,9.99,USD,11.2,authorization,Declined Authorization,amex,RU,starter,False,True,True,,2024-10-01 01:27:00,resolved
cb_000603,tx_00028182,cust_000326,2024-10-06 07:02:00,2024-10-28 07:02:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,starter,True,False,False,False,2024-12-03 07:02:00,pending
cb_000604,tx_00028193,cust_008944,2024-08-15 13:07:00,2024-09-29 13:07:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,UK,starter,False,False,True,,2024-12-20 13:07:00,resolved
cb_000605,tx_00028216,cust_007538,2024-05-21 11:49:00,2024-07-01 11:49:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,pro,True,True,True,True,2024-08-24 11:49:00,escalated
cb_000606,tx_00028289,cust_002695,2024-06-17 15:57:00,2024-07-31 15:57:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,starter,True,True,False,True,2024-10-17 15:57:00,pending
cb_000607,tx_00028304,cust_009565,2024-04-26 00:38:00,2024-06-04 00:38:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,RU,pro,False,False,True,True,2024-08-09 00:38:00,resolved
cb_000608,tx_00028306,cust_007293,2024-12-04 15:45:00,2024-12-22 15:45:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,CA,starter,True,True,False,False,2025-03-16 15:45:00,resolved
cb_000609,tx_00028307,cust_003965,2024-04-13 19:34:00,2024-05-23 19:34:00,29.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,pro,True,True,True,False,2024-07-31 19:34:00,escalated
cb_000610,tx_00028341,cust_002493,2024-11-03 19:12:00,2024-11-19 19:12:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,PK,pro,False,False,True,True,2025-02-04 19:12:00,pending
cb_000611,tx_00028380,cust_007926,2024-02-02 14:17:00,2024-02-19 14:17:00,49.98,USD,4863,fraud,Cardholder Does Not Recognize,paypal,BR,pro,True,True,True,False,2024-04-23 14:17:00,pending
cb_000612,tx_00028398,cust_001278,2024-06-07 19:02:00,2024-07-17 19:02:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,UK,pro,True,False,False,True,2024-09-05 19:02:00,pending
cb_000613,tx_00028448,cust_007502,2024-10-07 02:23:00,2024-11-18 02:23:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,pro,True,True,True,True,2025-01-12 02:23:00,resolved
cb_000614,tx_00028470,cust_008129,2024-06-26 11:01:00,2024-07-16 11:01:00,29.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,pro,True,True,True,True,2024-08-27 11:01:00,pending
cb_000615,tx_00028474,cust_006234,2024-07-15 09:56:00,2024-08-14 09:56:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,BR,business,False,False,False,False,2024-11-09 09:56:00,resolved
cb_000616,tx_00028554,cust_001788,2024-08-31 07:47:00,2024-10-06 07:47:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,US,pro,False,False,False,False,2024-12-17 07:47:00,resolved
cb_000617,tx_00028606,cust_003952,2024-02-14 20:50:00,2024-03-20 20:50:00,29.99,USD,13.3,service,Not as Described,paypal,US,pro,False,True,True,True,2024-05-07 20:50:00,escalated
cb_000618,tx_00028618,cust_005113,2024-08-07 09:13:00,2024-09-12 09:13:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,NG,starter,False,True,True,,2024-12-07 09:13:00,resolved
cb_000619,tx_00028659,cust_003094,2024-11-19 07:24:00,2024-12-27 07:24:00,9.99,USD,13.3,service,Not as Described,mastercard,US,starter,False,True,True,False,2025-01-27 07:24:00,pending
cb_000620,tx_00028671,cust_003849,2024-01-08 06:47:00,2024-01-28 06:47:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,UK,pro,False,True,True,False,2024-03-18 06:47:00,resolved
cb_000621,tx_00028700,cust_002915,2024-08-17 15:37:00,2024-09-13 15:37:00,99.99,USD,13.3,service,Not as Described,visa,US,business,True,True,True,False,2024-11-03 15:37:00,escalated
cb_000622,tx_00028701,cust_000017,2024-03-03 18:25:00,2024-03-31 18:25:00,9.99,USD,4837,fraud,No Cardholder Authorization,amex,DE,starter,False,True,False,False,2024-05-30 18:25:00,escalated
cb_000623,tx_00028735,cust_008445,2024-01-04 20:32:00,2024-01-22 20:32:00,9.99,USD,4853,service,Cardholder Dispute,amex,DE,starter,True,True,True,True,2024-03-09 20:32:00,pending
cb_000624,tx_00028745,cust_004340,2024-06-28 03:11:00,2024-08-10 03:11:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,DE,starter,False,True,True,,2024-09-27 03:11:00,escalated
cb_000625,tx_00028781,cust_003998,2024-09-13 04:27:00,2024-10-21 04:27:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,False,True,True,False,2024-12-30 04:27:00,resolved
cb_000626,tx_00028963,cust_003909,2024-08-09 09:06:00,2024-09-12 09:06:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,BR,pro,False,False,False,,2024-11-12 09:06:00,escalated
cb_000627,tx_00029007,cust_003540,2024-02-14 19:30:00,2024-03-07 19:30:00,9.99,USD,13.3,service,Not as Described,visa,US,starter,False,False,True,,2024-06-03 19:30:00,resolved
cb_000628,tx_00029115,cust_009223,2024-05-29 03:04:00,2024-06-19 03:04:00,29.99,USD,13.3,service,Not as Described,visa,US,pro,False,True,True,True,2024-07-27 03:04:00,pending
cb_000629,tx_00029159,cust_000776,2024-09-21 03:36:00,2024-10-28 03:36:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,starter,True,True,True,,2024-12-10 03:36:00,pending
cb_000630,tx_00029174,cust_008162,2024-01-25 19:59:00,2024-02-23 19:59:00,29.99,USD,10.4,fraud,Card Absent Environment,visa,BR,pro,False,True,False,True,2024-05-13 19:59:00,pending
cb_000631,tx_00029188,cust_005297,2024-01-01 23:44:00,2024-01-29 23:44:00,39.98,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,True,True,True,True,2024-04-04 23:44:00,resolved
cb_000632,tx_00029247,cust_009038,2024-08-22 02:31:00,2024-09-21 02:31:00,9.99,USD,12.5,processing,Incorrect Amount,mastercard,US,starter,True,True,True,True,2024-11-27 02:31:00,escalated
cb_000633,tx_00029323,cust_009821,2024-11-26 20:49:00,2025-01-02 20:49:00,9.99,USD,10.5,fraud,Fraud - Card Present,mastercard,US,starter,False,False,True,,2025-03-06 20:49:00,resolved
cb_000634,tx_00029355,cust_000683,2024-10-15 02:12:00,2024-11-29 02:12:00,9.99,USD,10.5,fraud,Fraud - Card Present,amex,UK,starter,False,False,True,False,2025-01-05 02:12:00,escalated
cb_000635,tx_00029382,cust_002345,2024-10-02 10:02:00,2024-10-25 10:02:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,starter,True,True,True,False,2024-11-26 10:02:00,resolved
cb_000636,tx_00029424,cust_001104,2024-04-14 08:45:00,2024-05-17 08:45:00,9.99,USD,13.3,service,Not as Described,mastercard,NG,starter,True,True,False,,2024-07-15 08:45:00,resolved
cb_000637,tx_00029433,cust_000697,2024-02-11 15:57:00,2024-03-06 15:57:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,True,True,True,True,2024-06-04 15:57:00,resolved
cb_000638,tx_00029457,cust_005845,2024-10-05 07:49:00,2024-11-17 07:49:00,19.98,USD,13.3,service,Not as Described,paypal,US,starter,True,True,True,,2025-01-19 07:49:00,pending
cb_000639,tx_00029528,cust_002415,2024-10-13 19:37:00,2024-11-23 19:37:00,99.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,AU,business,True,False,True,True,2025-01-05 19:37:00,pending
cb_000640,tx_00029664,cust_007880,2024-07-24 03:25:00,2024-09-02 03:25:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,business,True,True,True,,2024-10-15 03:25:00,escalated
cb_000641,tx_00029794,cust_000531,2024-07-11 07:15:00,2024-07-28 07:15:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,IN,starter,True,True,True,True,2024-10-17 07:15:00,escalated
cb_000642,tx_00029846,cust_007007,2024-08-18 20:32:00,2024-09-30 20:32:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,DE,pro,True,True,False,True,2024-11-24 20:32:00,resolved
cb_000643,tx_00029852,cust_007113,2024-03-31 10:58:00,2024-05-07 10:58:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,IN,business,True,True,False,,2024-07-19 10:58:00,pending
cb_000644,tx_00029873,cust_005500,2024-07-11 23:08:00,2024-08-21 23:08:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,DE,pro,False,True,True,,2024-11-13 23:08:00,escalated
cb_000645,tx_00029880,cust_009251,2024-07-02 07:07:00,2024-07-30 07:07:00,9.99,USD,4853,service,Cardholder Dispute,visa,CA,starter,False,True,False,True,2024-09-21 07:07:00,pending
cb_000646,tx_00030004,cust_004747,2024-10-21 15:02:00,2024-11-08 15:02:00,14.98,USD,13.1,service,Merchandise/Services Not Received,paypal,US,starter,True,True,True,False,2025-01-08 15:02:00,pending
cb_000647,tx_00030009,cust_002261,2024-04-28 23:09:00,2024-05-27 23:09:00,9.99,USD,11.2,authorization,Declined Authorization,mastercard,US,starter,True,True,True,False,2024-07-28 23:09:00,pending
cb_000648,tx_00030012,cust_001175,2024-10-10 10:21:00,2024-10-26 10:21:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,IN,starter,False,True,True,False,2025-01-06 10:21:00,escalated
cb_000649,tx_00030102,cust_003199,2024-02-15 17:35:00,2024-03-26 17:35:00,39.98,USD,13.3,service,Not as Described,mastercard,US,pro,False,True,True,False,2024-06-21 17:35:00,pending
cb_000650,tx_00030107,cust_009146,2024-07-10 03:31:00,2024-08-15 03:31:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,RU,starter,True,True,False,True,2024-11-11 03:31:00,resolved
cb_000651,tx_00030138,cust_007402,2024-10-30 06:15:00,2024-12-01 06:15:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,PK,starter,True,True,False,False,2025-01-25 06:15:00,resolved
cb_000652,tx_00030173,cust_004636,2024-09-29 21:21:00,2024-11-12 21:21:00,29.99,USD,13.3,service,Not as Described,visa,DE,pro,True,True,True,False,2025-01-18 21:21:00,pending
cb_000653,tx_00030282,cust_002875,2024-03-06 20:46:00,2024-03-22 20:46:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,FR,starter,False,False,True,,2024-06-17 20:46:00,escalated
cb_000654,tx_00030287,cust_002498,2024-03-28 03:00:00,2024-04-24 03:00:00,9.99,USD,13.3,service,Not as Described,paypal,BR,starter,True,True,True,,2024-06-15 03:00:00,resolved
cb_000655,tx_00030311,cust_001678,2024-04-21 11:18:00,2024-05-22 11:18:00,29.99,USD,12.1,processing,Late Presentment,visa,DE,pro,True,True,True,False,2024-07-28 11:18:00,resolved
cb_000656,tx_00030417,cust_006435,2024-12-21 23:17:00,2025-01-27 23:17:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,IN,starter,True,True,True,False,2025-04-25 23:17:00,resolved
cb_000657,tx_00030430,cust_005365,2024-01-31 14:43:00,2024-03-07 14:43:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,BR,business,True,True,True,True,2024-05-14 14:43:00,resolved
cb_000658,tx_00030435,cust_004762,2024-01-06 08:42:00,2024-02-08 08:42:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,FR,pro,False,True,True,,2024-03-15 08:42:00,resolved
cb_000659,tx_00030508,cust_000766,2024-10-03 20:31:00,2024-11-06 20:31:00,29.99,USD,13.1,service,Merchandise/Services Not Received,amex,US,pro,True,True,True,True,2025-01-17 20:31:00,escalated
cb_000660,tx_00030534,cust_008041,2024-08-15 04:48:00,2024-09-12 04:48:00,99.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,business,True,False,True,,2024-11-06 04:48:00,pending
cb_000661,tx_00030568,cust_007868,2024-07-19 11:31:00,2024-08-29 11:31:00,99.99,USD,13.3,service,Not as Described,visa,US,business,True,True,True,False,2024-10-08 11:31:00,escalated
cb_000662,tx_00030571,cust_009548,2024-02-14 19:13:00,2024-03-16 19:13:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,FR,starter,True,True,False,False,2024-04-23 19:13:00,escalated
cb_000663,tx_00030575,cust_000682,2024-10-18 08:38:00,2024-11-26 08:38:00,29.98,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,starter,False,True,False,,2025-01-15 08:38:00,resolved
cb_000664,tx_00030607,cust_002972,2024-11-20 05:37:00,2024-12-12 05:37:00,299.99,USD,13.1,service,Merchandise/Services Not Received,visa,CA,enterprise,True,False,True,True,2025-02-25 05:37:00,escalated
cb_000665,tx_00030741,cust_003835,2024-12-23 06:42:00,2025-01-22 06:42:00,9.99,USD,10.4,fraud,Card Absent Environment,amex,AU,starter,True,True,True,True,2025-03-27 06:42:00,escalated
cb_000666,tx_00030744,cust_008952,2024-08-23 01:09:00,2024-10-04 01:09:00,14.98,USD,13.1,service,Merchandise/Services Not Received,mastercard,UK,starter,False,True,True,True,2024-12-14 01:09:00,pending
cb_000667,tx_00030758,cust_000761,2024-02-26 23:13:00,2024-04-05 23:13:00,99.99,USD,10.5,fraud,Fraud - Card Present,visa,US,business,True,False,True,False,2024-05-08 23:13:00,escalated
cb_000668,tx_00030834,cust_000819,2024-09-22 21:31:00,2024-10-08 21:31:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,CA,pro,False,True,True,False,2024-12-17 21:31:00,resolved
cb_000669,tx_00030871,cust_003690,2024-10-06 07:51:00,2024-11-03 07:51:00,99.99,USD,12.5,processing,Incorrect Amount,mastercard,US,business,False,True,False,True,2024-12-10 07:51:00,pending
cb_000670,tx_00030887,cust_002167,2024-11-04 22:11:00,2024-12-19 22:11:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,True,False,True,False,2025-02-26 22:11:00,resolved
cb_000671,tx_00030908,cust_008375,2024-07-23 17:53:00,2024-08-29 17:53:00,29.99,USD,12.1,processing,Late Presentment,mastercard,NG,pro,True,True,True,False,2024-10-21 17:53:00,escalated
cb_000672,tx_00030944,cust_004141,2024-03-22 08:59:00,2024-04-07 08:59:00,29.99,USD,10.4,fraud,Card Absent Environment,amex,US,pro,False,True,True,False,2024-05-07 08:59:00,escalated
