user_id,event_type,event_time,email_type
6546,email_opened,2025-05-14 14:00:00,followup_1
6546,email_sent,2025-05-16 00:00:00,followup_2
6546,email_sent,2025-05-18 00:00:00,promo
6547,welcome_email_sent,2025-10-19 00:06:00,welcome
6547,email_sent,2025-10-23 00:00:00,followup_1
6547,email_sent,2025-10-27 00:00:00,followup_2
6547,email_opened,2025-10-27 17:00:00,followup_2
6547,email_sent,2025-10-30 00:00:00,promo
6548,welcome_email_sent,2025-11-17 00:15:00,welcome
6548,email_opened,2025-11-18 10:15:00,welcome
6548,email_sent,2025-11-21 00:00:00,followup_1
6548,email_sent,2025-11-23 00:00:00,followup_2
6548,email_sent,2025-11-28 00:00:00,promo
6549,email_sent,2025-04-06 00:00:00,followup_1
6549,email_sent,2025-04-10 00:00:00,followup_2
6549,email_sent,2025-04-13 00:00:00,promo
6550,welcome_email_sent,2025-10-13 00:11:00,welcome
6550,email_sent,2025-10-17 00:00:00,followup_1
6550,email_sent,2025-10-22 00:00:00,promo
6551,welcome_email_sent,2025-10-13 00:09:00,welcome
6551,email_sent,2025-10-20 00:00:00,followup_2
6551,email_opened,2025-10-20 08:00:00,followup_2
6551,email_sent,2025-10-23 00:00:00,promo
6552,welcome_email_sent,2025-08-01 00:27:00,welcome
6552,email_opened,2025-08-02 07:27:00,welcome
6552,email_sent,2025-08-06 00:00:00,followup_1
6552,email_sent,2025-08-08 00:00:00,followup_2
6553,welcome_email_sent,2025-02-24 00:20:00,welcome
6553,email_sent,2025-03-04 00:00:00,followup_2
6553,email_sent,2025-03-05 00:00:00,promo
6554,welcome_email_sent,2025-11-23 00:25:00,welcome
6554,email_sent,2025-11-27 00:00:00,followup_1
6554,email_sent,2025-11-29 00:00:00,followup_2
6554,email_sent,2025-12-04 00:00:00,promo
6555,welcome_email_sent,2025-10-23 00:16:00,welcome
6555,email_opened,2025-10-23 03:16:00,welcome
6555,email_sent,2025-10-28 00:00:00,followup_1
6555,email_opened,2025-10-29 08:00:00,followup_1
6555,email_sent,2025-10-31 00:00:00,followup_2
6555,email_sent,2025-11-03 00:00:00,promo
6556,welcome_email_sent,2025-07-03 00:17:00,welcome
6556,email_opened,2025-07-04 14:17:00,welcome
6556,email_sent,2025-07-06 00:00:00,followup_1
6556,email_opened,2025-07-08 06:00:00,followup_1
6556,email_sent,2025-07-12 00:00:00,promo
6557,welcome_email_sent,2025-12-12 00:06:00,welcome
6557,email_sent,2025-12-18 00:00:00,followup_2
6557,email_sent,2025-12-21 00:00:00,promo
6558,welcome_email_sent,2025-08-23 00:19:00,welcome
6558,email_sent,2025-08-28 00:00:00,followup_1
6558,email_sent,2025-08-31 00:00:00,followup_2
6558,email_sent,2025-09-03 00:00:00,promo
6559,welcome_email_sent,2025-12-26 00:10:00,welcome
6559,email_opened,2025-12-27 01:10:00,welcome
6559,email_sent,2025-12-31 00:00:00,followup_1
6559,email_opened,2025-12-31 10:00:00,followup_1
6560,welcome_email_sent,2025-12-07 00:18:00,welcome
6560,email_sent,2025-12-12 00:00:00,followup_1
6560,email_sent,2025-12-14 00:00:00,followup_2
6560,email_sent,2025-12-17 00:00:00,promo
6560,email_opened,2025-12-19 18:00:00,promo
6561,welcome_email_sent,2025-08-07 00:17:00,welcome
6561,email_sent,2025-08-11 00:00:00,followup_1
6561,email_sent,2025-08-15 00:00:00,followup_2
6561,email_sent,2025-08-18 00:00:00,promo
6562,welcome_email_sent,2025-02-23 00:25:00,welcome
6562,email_sent,2025-03-03 00:00:00,followup_2
6563,welcome_email_sent,2025-03-27 00:10:00,welcome
6563,email_opened,2025-03-28 22:10:00,welcome
6563,email_sent,2025-04-01 00:00:00,followup_1
6563,email_opened,2025-04-01 06:00:00,followup_1
6563,email_sent,2025-04-02 00:00:00,followup_2
6563,email_sent,2025-04-07 00:00:00,promo
6564,welcome_email_sent,2025-04-03 00:02:00,welcome
6564,email_sent,2025-04-09 00:00:00,followup_2
6565,welcome_email_sent,2025-10-09 00:15:00,welcome
6565,email_opened,2025-10-10 12:15:00,welcome
6565,email_clicked,2025-10-10 12:33:00,welcome
6565,email_sent,2025-10-12 00:00:00,followup_1
6565,email_opened,2025-10-14 00:00:00,followup_1
6565,email_sent,2025-10-16 00:00:00,followup_2
6565,email_opened,2025-10-16 02:00:00,followup_2
6565,email_sent,2025-10-19 00:00:00,promo
6566,welcome_email_sent,2025-07-25 00:13:00,welcome
6566,email_sent,2025-07-30 00:00:00,followup_1
6566,email_sent,2025-07-31 00:00:00,followup_2
6566,email_opened,2025-07-31 16:00:00,followup_2
6566,email_sent,2025-08-03 00:00:00,promo
6567,welcome_email_sent,2025-09-16 00:09:00,welcome
6567,email_opened,2025-09-17 15:09:00,welcome
6567,email_sent,2025-09-24 00:00:00,followup_2
6567,email_opened,2025-09-25 16:00:00,followup_2
6568,welcome_email_sent,2025-06-22 00:11:00,welcome
6568,email_opened,2025-06-23 11:11:00,welcome
6568,email_sent,2025-06-26 00:00:00,followup_1
6568,email_sent,2025-07-03 00:00:00,promo
6569,welcome_email_sent,2025-12-03 00:15:00,welcome
6569,email_opened,2025-12-04 05:15:00,welcome
6569,email_clicked,2025-12-04 05:33:00,welcome
6569,email_sent,2025-12-06 00:00:00,followup_1
6569,email_sent,2025-12-09 00:00:00,followup_2
6569,email_sent,2025-12-12 00:00:00,promo
6570,welcome_email_sent,2025-03-22 00:06:00,welcome
6570,email_opened,2025-03-23 21:06:00,welcome
6570,email_sent,2025-03-27 00:00:00,followup_1
6570,email_sent,2025-03-30 00:00:00,followup_2
6570,email_sent,2025-04-01 00:00:00,promo
6571,welcome_email_sent,2025-10-01 00:16:00,welcome
6571,email_sent,2025-10-06 00:00:00,followup_1
6571,email_opened,2025-10-08 01:00:00,followup_1
6571,email_sent,2025-10-08 00:00:00,followup_2
6571,email_opened,2025-10-10 01:00:00,followup_2
6571,email_sent,2025-10-10 00:00:00,promo
6572,email_sent,2025-11-07 00:00:00,followup_1
6572,email_opened,2025-11-07 10:00:00,followup_1
6572,email_sent,2025-11-11 00:00:00,followup_2
6572,email_opened,2025-11-12 00:00:00,followup_2
6572,email_sent,2025-11-14 00:00:00,promo
6573,welcome_email_sent,2025-08-15 00:14:00,welcome
6573,email_sent,2025-08-19 00:00:00,followup_1
6573,email_opened,2025-08-20 04:00:00,followup_1
6573,email_sent,2025-08-22 00:00:00,followup_2
6573,email_sent,2025-08-24 00:00:00,promo
6574,welcome_email_sent,2025-06-30 00:25:00,welcome
6574,email_sent,2025-07-06 00:00:00,followup_2
6574,email_sent,2025-07-10 00:00:00,promo
6575,welcome_email_sent,2025-06-11 00:16:00,welcome
6575,email_sent,2025-06-15 00:00:00,followup_1
6575,email_sent,2025-06-17 00:00:00,followup_2
6575,email_sent,2025-06-21 00:00:00,promo
6576,welcome_email_sent,2025-10-09 00:08:00,welcome
6576,email_opened,2025-10-09 06:08:00,welcome
6576,email_sent,2025-10-13 00:00:00,followup_1
6576,email_sent,2025-10-15 00:00:00,followup_2
6576,email_sent,2025-10-19 00:00:00,promo
6577,welcome_email_sent,2025-06-16 00:27:00,welcome
6577,email_opened,2025-06-17 19:27:00,welcome
6577,email_sent,2025-06-19 00:00:00,followup_1
6577,email_opened,2025-06-20 04:00:00,followup_1
6577,email_sent,2025-06-25 00:00:00,promo
6578,welcome_email_sent,2025-07-10 00:22:00,welcome
6578,email_opened,2025-07-10 11:22:00,welcome
6578,email_sent,2025-07-14 00:00:00,followup_1
6578,email_sent,2025-07-16 00:00:00,followup_2
6578,email_opened,2025-07-18 00:00:00,followup_2
6578,email_sent,2025-07-20 00:00:00,promo
6579,welcome_email_sent,2025-07-31 00:25:00,welcome
6579,email_sent,2025-08-05 00:00:00,followup_1
6579,email_sent,2025-08-06 00:00:00,followup_2
6579,email_sent,2025-08-09 00:00:00,promo
6579,email_opened,2025-08-09 13:00:00,promo
6580,welcome_email_sent,2025-11-21 00:11:00,welcome
6580,email_sent,2025-11-24 00:00:00,followup_1
6580,email_opened,2025-11-26 23:00:00,followup_1
6580,email_sent,2025-11-29 00:00:00,followup_2
6580,email_opened,2025-12-01 09:00:00,followup_2
6580,email_sent,2025-11-30 00:00:00,promo
6581,welcome_email_sent,2025-08-09 00:28:00,welcome
6581,email_opened,2025-08-09 21:28:00,welcome
6581,email_sent,2025-08-13 00:00:00,followup_1
6581,email_sent,2025-08-19 00:00:00,promo
6581,email_opened,2025-08-19 11:00:00,promo
6582,welcome_email_sent,2025-06-15 00:23:00,welcome
6582,email_sent,2025-06-20 00:00:00,followup_1
6582,email_sent,2025-06-22 00:00:00,followup_2
6582,email_sent,2025-06-26 00:00:00,promo
6583,welcome_email_sent,2025-11-08 00:06:00,welcome
6583,email_opened,2025-11-09 23:06:00,welcome
6583,email_sent,2025-11-13 00:00:00,followup_1
6583,email_sent,2025-11-16 00:00:00,followup_2
6583,email_opened,2025-11-17 19:00:00,followup_2
6583,email_sent,2025-11-19 00:00:00,promo
6583,email_opened,2025-11-21 15:00:00,promo
6584,welcome_email_sent,2025-05-04 00:17:00,welcome
6584,email_opened,2025-05-05 07:17:00,welcome
6584,email_sent,2025-05-09 00:00:00,followup_1
6584,email_sent,2025-05-11 00:00:00,followup_2
6584,email_opened,2025-05-12 00:00:00,followup_2
6584,email_sent,2025-05-14 00:00:00,promo
6584,email_opened,2025-05-15 13:00:00,promo
6585,welcome_email_sent,2025-10-16 00:03:00,welcome
6585,email_opened,2025-10-17 15:03:00,welcome
6585,email_sent,2025-10-19 00:00:00,followup_1
6585,email_sent,2025-10-22 00:00:00,followup_2
6585,email_opened,2025-10-23 11:00:00,followup_2
6585,email_sent,2025-10-27 00:00:00,promo
6586,welcome_email_sent,2025-10-07 00:29:00,welcome
6586,email_opened,2025-10-08 22:29:00,welcome
6586,email_sent,2025-10-12 00:00:00,followup_1
6586,email_sent,2025-10-15 00:00:00,followup_2
6586,email_sent,2025-10-17 00:00:00,promo
6587,welcome_email_sent,2025-04-20 00:07:00,welcome
6587,email_sent,2025-04-25 00:00:00,followup_1
6587,email_sent,2025-04-28 00:00:00,followup_2
6587,email_sent,2025-04-30 00:00:00,promo
6587,email_opened,2025-05-01 12:00:00,promo
6588,welcome_email_sent,2025-07-12 00:11:00,welcome
6588,email_opened,2025-07-13 17:11:00,welcome
6588,email_sent,2025-07-17 00:00:00,followup_1
6588,email_sent,2025-07-20 00:00:00,followup_2
6588,email_opened,2025-07-22 11:00:00,followup_2
6588,email_sent,2025-07-23 00:00:00,promo
6589,welcome_email_sent,2025-10-09 00:08:00,welcome
6589,email_opened,2025-10-09 01:08:00,welcome
6589,email_sent,2025-10-14 00:00:00,followup_1
6589,email_sent,2025-10-17 00:00:00,followup_2
6589,email_sent,2025-10-18 00:00:00,promo
6590,welcome_email_sent,2025-05-11 00:07:00,welcome
6590,email_sent,2025-05-16 00:00:00,followup_1
6590,email_sent,2025-05-18 00:00:00,followup_2
6591,welcome_email_sent,2025-07-04 00:30:00,welcome
6591,email_sent,2025-07-10 00:00:00,followup_2
6591,email_opened,2025-07-11 10:00:00,followup_2
6591,email_sent,2025-07-14 00:00:00,promo
6592,welcome_email_sent,2025-08-20 00:30:00,welcome
6592,email_sent,2025-08-23 00:00:00,followup_1
6592,email_sent,2025-08-28 00:00:00,followup_2
6592,email_sent,2025-08-30 00:00:00,promo
6593,welcome_email_sent,2025-08-18 00:01:00,welcome
6593,email_sent,2025-08-23 00:00:00,followup_1
6593,email_sent,2025-08-25 00:00:00,followup_2
6593,email_sent,2025-08-27 00:00:00,promo
6594,welcome_email_sent,2025-07-23 00:16:00,welcome
6594,email_opened,2025-07-25 00:16:00,welcome
6594,email_sent,2025-07-26 00:00:00,followup_1
6594,email_sent,2025-07-31 00:00:00,followup_2
6594,email_sent,2025-08-01 00:00:00,promo
6595,welcome_email_sent,2025-01-01 00:18:00,welcome
6595,email_opened,2025-01-02 10:18:00,welcome
6595,email_sent,2025-01-05 00:00:00,followup_1
6595,email_sent,2025-01-09 00:00:00,followup_2
6595,email_sent,2025-01-11 00:00:00,promo
6595,email_opened,2025-01-13 01:00:00,promo
6596,welcome_email_sent,2025-01-18 00:30:00,welcome
6596,email_opened,2025-01-19 09:30:00,welcome
6596,email_sent,2025-01-23 00:00:00,followup_1
6596,email_sent,2025-01-24 00:00:00,followup_2
6596,email_opened,2025-01-26 01:00:00,followup_2
6596,email_sent,2025-01-28 00:00:00,promo
6597,welcome_email_sent,2025-05-26 00:06:00,welcome
6597,email_opened,2025-05-26 10:06:00,welcome
6597,email_sent,2025-05-29 00:00:00,followup_1
6597,email_sent,2025-06-01 00:00:00,followup_2
6597,email_sent,2025-06-05 00:00:00,promo
6598,welcome_email_sent,2025-11-02 00:16:00,welcome
6598,email_sent,2025-11-06 00:00:00,followup_1
6598,email_sent,2025-11-10 00:00:00,followup_2
6598,email_opened,2025-11-10 01:00:00,followup_2
6598,email_sent,2025-11-13 00:00:00,promo
6599,welcome_email_sent,2025-01-09 00:17:00,welcome
6599,email_sent,2025-01-12 00:00:00,followup_1
6599,email_sent,2025-01-17 00:00:00,followup_2
6599,email_sent,2025-01-18 00:00:00,promo
6600,welcome_email_sent,2025-09-23 00:22:00,welcome
6600,email_opened,2025-09-23 19:22:00,welcome
6600,email_sent,2025-09-28 00:00:00,followup_1
6600,email_opened,2025-09-28 04:00:00,followup_1
6600,email_sent,2025-09-30 00:00:00,followup_2
6600,email_sent,2025-10-03 00:00:00,promo
6601,welcome_email_sent,2025-03-11 00:01:00,welcome
6601,email_opened,2025-03-11 21:01:00,welcome
6601,email_sent,2025-03-16 00:00:00,followup_1
6601,email_sent,2025-03-19 00:00:00,followup_2
6601,email_sent,2025-03-21 00:00:00,promo
6601,email_opened,2025-03-22 13:00:00,promo
6602,welcome_email_sent,2025-06-04 00:14:00,welcome
6602,email_sent,2025-06-08 00:00:00,followup_1
6602,email_sent,2025-06-12 00:00:00,followup_2
6603,welcome_email_sent,2025-01-04 00:23:00,welcome
6603,email_sent,2025-01-08 00:00:00,followup_1
6603,email_sent,2025-01-11 00:00:00,followup_2
6603,email_sent,2025-01-14 00:00:00,promo
6604,welcome_email_sent,2025-06-03 00:27:00,welcome
6604,email_opened,2025-06-04 03:27:00,welcome
6604,email_sent,2025-06-07 00:00:00,followup_1
6604,email_opened,2025-06-07 05:00:00,followup_1
6604,email_sent,2025-06-10 00:00:00,followup_2
6604,email_sent,2025-06-14 00:00:00,promo
6605,welcome_email_sent,2025-04-24 00:20:00,welcome
6605,email_sent,2025-04-28 00:00:00,followup_1
6605,email_opened,2025-04-29 09:00:00,followup_1
6606,welcome_email_sent,2025-04-20 00:28:00,welcome
6606,email_opened,2025-04-20 09:28:00,welcome
6606,email_sent,2025-04-25 00:00:00,followup_1
6606,email_sent,2025-04-27 00:00:00,followup_2
6606,email_sent,2025-04-30 00:00:00,promo
6607,welcome_email_sent,2025-06-11 00:22:00,welcome
6607,email_sent,2025-06-16 00:00:00,followup_1
6607,email_sent,2025-06-17 00:00:00,followup_2
6607,email_opened,2025-06-19 10:00:00,followup_2
6607,email_sent,2025-06-21 00:00:00,promo
6608,welcome_email_sent,2025-01-12 00:05:00,welcome
6608,email_sent,2025-01-19 00:00:00,followup_2
6608,email_sent,2025-01-21 00:00:00,promo
6608,email_opened,2025-01-23 07:00:00,promo
6609,welcome_email_sent,2025-12-20 00:16:00,welcome
6609,email_sent,2025-12-26 00:00:00,followup_2
6609,email_sent,2025-12-30 00:00:00,promo
6610,welcome_email_sent,2025-05-22 00:15:00,welcome
6610,email_opened,2025-05-23 01:15:00,welcome
6610,email_clicked,2025-05-23 01:45:00,welcome
6610,email_sent,2025-05-26 00:00:00,followup_1
6610,email_sent,2025-05-31 00:00:00,promo
6611,welcome_email_sent,2025-10-11 00:24:00,welcome
6611,email_sent,2025-10-14 00:00:00,followup_1
6611,email_opened,2025-10-14 02:00:00,followup_1
6611,email_sent,2025-10-18 00:00:00,followup_2
6611,email_sent,2025-10-21 00:00:00,promo
6612,welcome_email_sent,2025-09-19 00:29:00,welcome
6612,email_sent,2025-09-23 00:00:00,followup_1
6612,email_sent,2025-09-27 00:00:00,followup_2
6612,email_sent,2025-09-30 00:00:00,promo
6612,email_opened,2025-10-01 22:00:00,promo
6613,welcome_email_sent,2025-10-12 00:26:00,welcome
6613,email_sent,2025-10-17 00:00:00,followup_1
6613,email_opened,2025-10-19 11:00:00,followup_1
6613,email_sent,2025-10-20 00:00:00,followup_2
6613,email_sent,2025-10-21 00:00:00,promo
6614,welcome_email_sent,2025-10-20 00:07:00,welcome
6614,email_sent,2025-10-23 00:00:00,followup_1
6614,email_sent,2025-10-27 00:00:00,followup_2
6614,email_sent,2025-10-31 00:00:00,promo
6615,welcome_email_sent,2025-10-20 00:22:00,welcome
6615,email_sent,2025-10-24 00:00:00,followup_1
6615,email_sent,2025-10-26 00:00:00,followup_2
6615,email_opened,2025-10-26 21:00:00,followup_2
6615,email_sent,2025-10-30 00:00:00,promo
6616,welcome_email_sent,2025-03-21 00:28:00,welcome
6616,email_opened,2025-03-21 06:28:00,welcome
6616,email_sent,2025-03-24 00:00:00,followup_1
6616,email_sent,2025-03-28 00:00:00,followup_2
6617,welcome_email_sent,2025-02-18 00:03:00,welcome
6617,email_sent,2025-02-22 00:00:00,followup_1
6617,email_opened,2025-02-24 03:00:00,followup_1
6617,email_sent,2025-02-24 00:00:00,followup_2
6618,welcome_email_sent,2025-01-20 00:02:00,welcome
6618,email_opened,2025-01-20 15:02:00,welcome
6618,email_sent,2025-01-24 00:00:00,followup_1
6618,email_sent,2025-01-26 00:00:00,followup_2
6618,email_sent,2025-01-29 00:00:00,promo
6619,welcome_email_sent,2025-08-24 00:15:00,welcome
6619,email_sent,2025-08-29 00:00:00,followup_1
6619,email_sent,2025-08-31 00:00:00,followup_2
6619,email_sent,2025-09-03 00:00:00,promo
6620,welcome_email_sent,2025-07-02 00:14:00,welcome
6620,email_sent,2025-07-05 00:00:00,followup_1
6620,email_sent,2025-07-08 00:00:00,followup_2
6620,email_opened,2025-07-10 22:00:00,followup_2
6620,email_sent,2025-07-13 00:00:00,promo
6621,welcome_email_sent,2025-03-21 00:25:00,welcome
6621,email_sent,2025-03-26 00:00:00,followup_1
6621,email_sent,2025-03-29 00:00:00,followup_2
6621,email_opened,2025-03-29 14:00:00,followup_2
6621,email_sent,2025-03-31 00:00:00,promo
6622,welcome_email_sent,2025-03-12 00:06:00,welcome
6622,email_opened,2025-03-13 23:06:00,welcome
6622,email_sent,2025-03-16 00:00:00,followup_1
6622,email_sent,2025-03-18 00:00:00,followup_2
6622,email_sent,2025-03-21 00:00:00,promo
6623,welcome_email_sent,2025-05-16 00:20:00,welcome
6623,email_sent,2025-05-26 00:00:00,promo
6624,welcome_email_sent,2025-07-07 00:27:00,welcome
6624,email_opened,2025-07-07 08:27:00,welcome
6624,email_sent,2025-07-10 00:00:00,followup_1
6624,email_sent,2025-07-14 00:00:00,followup_2
6624,email_sent,2025-07-18 00:00:00,promo
6625,welcome_email_sent,2025-10-26 00:03:00,welcome
6625,email_sent,2025-10-31 00:00:00,followup_1
6625,email_opened,2025-10-31 09:00:00,followup_1
6625,email_sent,2025-11-06 00:00:00,promo
6626,welcome_email_sent,2025-05-08 00:11:00,welcome
6626,email_opened,2025-05-09 00:11:00,welcome
6626,email_sent,2025-05-13 00:00:00,followup_1
6626,email_sent,2025-05-16 00:00:00,followup_2
6626,email_sent,2025-05-19 00:00:00,promo
6627,welcome_email_sent,2025-04-30 00:27:00,welcome
6627,email_opened,2025-04-30 04:27:00,welcome
6627,email_sent,2025-05-05 00:00:00,followup_1
6627,email_opened,2025-05-06 11:00:00,followup_1
6627,email_sent,2025-05-07 00:00:00,followup_2
6627,email_sent,2025-05-11 00:00:00,promo
6628,welcome_email_sent,2025-05-12 00:11:00,welcome
6628,email_sent,2025-05-16 00:00:00,followup_1
6628,email_sent,2025-05-18 00:00:00,followup_2
6628,email_sent,2025-05-23 00:00:00,promo
6629,welcome_email_sent,2025-06-03 00:29:00,welcome
6629,email_sent,2025-06-06 00:00:00,followup_1
6629,email_sent,2025-06-09 00:00:00,followup_2
6629,email_sent,2025-06-14 00:00:00,promo
6630,welcome_email_sent,2025-02-17 00:03:00,welcome
6630,email_sent,2025-02-22 00:00:00,followup_1
6630,email_sent,2025-02-24 00:00:00,followup_2
6630,email_sent,2025-02-27 00:00:00,promo
6631,welcome_email_sent,2025-10-20 00:27:00,welcome
6631,email_opened,2025-10-20 04:27:00,welcome
6631,email_clicked,2025-10-20 04:44:00,welcome
6631,email_sent,2025-10-24 00:00:00,followup_1
6631,email_opened,2025-10-24 22:00:00,followup_1
6631,email_sent,2025-10-27 00:00:00,followup_2
6631,email_sent,2025-10-29 00:00:00,promo
6632,welcome_email_sent,2025-07-24 00:28:00,welcome
6632,email_opened,2025-07-26 00:28:00,welcome
6632,email_sent,2025-07-28 00:00:00,followup_1
6632,email_sent,2025-08-01 00:00:00,followup_2
6632,email_sent,2025-08-03 00:00:00,promo
6633,welcome_email_sent,2025-10-19 00:13:00,welcome
6633,email_sent,2025-10-23 00:00:00,followup_1
6633,email_opened,2025-10-24 13:00:00,followup_1
6633,email_sent,2025-10-30 00:00:00,promo
6634,welcome_email_sent,2025-04-22 00:29:00,welcome
6634,email_opened,2025-04-23 11:29:00,welcome
6634,email_sent,2025-04-30 00:00:00,followup_2
6634,email_sent,2025-05-03 00:00:00,promo
6635,welcome_email_sent,2025-02-09 00:10:00,welcome
6635,email_sent,2025-02-12 00:00:00,followup_1
6635,email_opened,2025-02-12 13:00:00,followup_1
6635,email_sent,2025-02-17 00:00:00,followup_2
6635,email_sent,2025-02-19 00:00:00,promo
6636,welcome_email_sent,2025-06-16 00:12:00,welcome
6636,email_sent,2025-06-21 00:00:00,followup_1
6636,email_sent,2025-06-27 00:00:00,promo
6637,welcome_email_sent,2025-09-05 00:14:00,welcome
6637,email_sent,2025-09-09 00:00:00,followup_1
6637,email_opened,2025-09-11 01:00:00,followup_1
6637,email_sent,2025-09-12 00:00:00,followup_2
6638,welcome_email_sent,2025-03-30 00:23:00,welcome
6638,email_opened,2025-03-30 05:23:00,welcome
6638,email_sent,2025-04-07 00:00:00,followup_2
6638,email_sent,2025-04-10 00:00:00,promo
6638,email_opened,2025-04-12 20:00:00,promo
6639,welcome_email_sent,2025-09-07 00:28:00,welcome
6639,email_opened,2025-09-09 00:28:00,welcome
6639,email_clicked,2025-09-09 00:45:00,welcome
6639,email_sent,2025-09-10 00:00:00,followup_1
6639,email_sent,2025-09-15 00:00:00,followup_2
6639,email_opened,2025-09-16 11:00:00,followup_2
6639,email_sent,2025-09-17 00:00:00,promo
6640,welcome_email_sent,2025-12-20 00:24:00,welcome
6640,email_sent,2025-12-24 00:00:00,followup_1
6640,email_sent,2025-12-30 00:00:00,promo
6641,welcome_email_sent,2025-12-26 00:02:00,welcome
6641,email_opened,2025-12-26 19:02:00,welcome
6641,email_sent,2025-12-31 00:00:00,followup_1
6641,email_opened,2025-12-31 20:00:00,followup_1
6642,welcome_email_sent,2025-10-23 00:26:00,welcome
6642,email_opened,2025-10-24 12:26:00,welcome
6642,email_sent,2025-10-31 00:00:00,followup_2
6642,email_sent,2025-11-01 00:00:00,promo
6643,welcome_email_sent,2025-02-18 00:27:00,welcome
6643,email_opened,2025-02-19 19:27:00,welcome
6643,email_clicked,2025-02-19 19:36:00,welcome
6643,email_sent,2025-02-22 00:00:00,followup_1
6643,email_sent,2025-02-24 00:00:00,followup_2
6643,email_sent,2025-02-28 00:00:00,promo
6644,welcome_email_sent,2025-11-01 00:24:00,welcome
6644,email_sent,2025-11-09 00:00:00,followup_2
6644,email_opened,2025-11-09 02:00:00,followup_2
6644,email_sent,2025-11-11 00:00:00,promo
6645,welcome_email_sent,2025-11-25 00:05:00,welcome
6645,email_opened,2025-11-25 17:05:00,welcome
6645,email_sent,2025-11-28 00:00:00,followup_1
6645,email_opened,2025-11-29 13:00:00,followup_1
6645,email_sent,2025-12-02 00:00:00,followup_2
6645,email_sent,2025-12-06 00:00:00,promo
6646,welcome_email_sent,2025-06-03 00:26:00,welcome
6646,email_sent,2025-06-06 00:00:00,followup_1
6646,email_sent,2025-06-09 00:00:00,followup_2
6646,email_sent,2025-06-12 00:00:00,promo
6647,welcome_email_sent,2025-01-20 00:10:00,welcome
6647,email_sent,2025-01-25 00:00:00,followup_1
6647,email_opened,2025-01-26 19:00:00,followup_1
6647,email_sent,2025-01-26 00:00:00,followup_2
6647,email_sent,2025-01-31 00:00:00,promo
6648,welcome_email_sent,2025-10-23 00:16:00,welcome
6648,email_sent,2025-10-26 00:00:00,followup_1
6648,email_sent,2025-10-30 00:00:00,followup_2
6648,email_sent,2025-11-01 00:00:00,promo
6648,email_opened,2025-11-02 13:00:00,promo
6649,welcome_email_sent,2025-07-15 00:25:00,welcome
6649,email_opened,2025-07-16 23:25:00,welcome
6649,email_sent,2025-07-18 00:00:00,followup_1
6649,email_sent,2025-07-21 00:00:00,followup_2
6649,email_sent,2025-07-26 00:00:00,promo
6650,welcome_email_sent,2025-02-10 00:10:00,welcome
6650,email_opened,2025-02-12 00:10:00,welcome
6650,email_sent,2025-02-14 00:00:00,followup_1
6650,email_sent,2025-02-16 00:00:00,followup_2
6651,welcome_email_sent,2025-01-29 00:02:00,welcome
6651,email_sent,2025-02-03 00:00:00,followup_1
6651,email_sent,2025-02-06 00:00:00,followup_2
6651,email_sent,2025-02-08 00:00:00,promo
6652,welcome_email_sent,2025-06-21 00:18:00,welcome
6652,email_opened,2025-06-22 13:18:00,welcome
6652,email_clicked,2025-06-22 13:34:00,welcome
6652,email_sent,2025-06-26 00:00:00,followup_1
6652,email_sent,2025-06-29 00:00:00,followup_2
6652,email_opened,2025-06-29 21:00:00,followup_2
6652,email_sent,2025-07-01 00:00:00,promo
6653,welcome_email_sent,2025-06-28 00:12:00,welcome
6653,email_sent,2025-07-02 00:00:00,followup_1
6653,email_opened,2025-07-04 02:00:00,followup_1
6653,email_sent,2025-07-04 00:00:00,followup_2
6653,email_sent,2025-07-09 00:00:00,promo
6653,email_opened,2025-07-09 14:00:00,promo
6654,welcome_email_sent,2025-08-11 00:06:00,welcome
6654,email_sent,2025-08-15 00:00:00,followup_1
6654,email_sent,2025-08-18 00:00:00,followup_2
6654,email_sent,2025-08-22 00:00:00,promo
6655,welcome_email_sent,2025-08-02 00:28:00,welcome
6655,email_sent,2025-08-07 00:00:00,followup_1
6655,email_opened,2025-08-07 23:00:00,followup_1
6655,email_sent,2025-08-09 00:00:00,followup_2
6655,email_sent,2025-08-11 00:00:00,promo
6656,welcome_email_sent,2025-03-03 00:21:00,welcome
6656,email_opened,2025-03-04 20:21:00,welcome
6656,email_sent,2025-03-06 00:00:00,followup_1
6656,email_sent,2025-03-11 00:00:00,followup_2
6656,email_sent,2025-03-12 00:00:00,promo
6657,welcome_email_sent,2025-04-27 00:24:00,welcome
6657,email_opened,2025-04-27 10:24:00,welcome
6657,email_sent,2025-05-01 00:00:00,followup_1
6657,email_sent,2025-05-05 00:00:00,followup_2
6657,email_sent,2025-05-06 00:00:00,promo
6657,email_opened,2025-05-07 22:00:00,promo
6658,welcome_email_sent,2025-12-01 00:26:00,welcome
6658,email_opened,2025-12-01 17:26:00,welcome
6658,email_sent,2025-12-05 00:00:00,followup_1
6658,email_opened,2025-12-05 13:00:00,followup_1
6658,email_sent,2025-12-09 00:00:00,followup_2
6658,email_sent,2025-12-10 00:00:00,promo
6658,email_opened,2025-12-11 23:00:00,promo
6659,welcome_email_sent,2025-11-05 00:18:00,welcome
6659,email_sent,2025-11-10 00:00:00,followup_1
6659,email_sent,2025-11-11 00:00:00,followup_2
6659,email_sent,2025-11-15 00:00:00,promo
