user_id,signup_date,signup_month,source,device,country,ab_variant,engagement_score
6047,2025-08-06,2025-08,google_ads,tablet,US,variant_a,0.95
6048,2025-04-18,2025-04,referral,mobile,DE,variant_a,1.309
6049,2025-08-03,2025-08,google_ads,desktop,Other,control,0.935
6050,2025-12-25,2025-12,facebook_ads,mobile,US,variant_b,0.68
6051,2025-07-10,2025-07,referral,desktop,Other,variant_a,1.309
6052,2025-07-06,2025-07,google_ads,mobile,US,variant_a,0.85
6053,2025-07-25,2025-07,organic,mobile,DE,variant_b,1.122
6054,2025-05-24,2025-05,facebook_ads,desktop,IN,variant_a,0.66
6055,2025-08-19,2025-08,facebook_ads,desktop,IN,variant_b,0.66
6056,2025-04-03,2025-04,referral,tablet,US,variant_b,1.33
6057,2025-10-20,2025-10,google_ads,desktop,FR,variant_a,1.045
6058,2025-03-09,2025-03,google_ads,desktop,US,control,1.1
6059,2025-10-22,2025-10,organic,desktop,UK,variant_b,1.386
6060,2025-12-18,2025-12,referral,desktop,Other,variant_a,1.309
6061,2025-04-28,2025-04,google_ads,mobile,UK,control,0.892
6062,2025-02-21,2025-02,google_ads,mobile,DE,variant_b,0.935
6063,2025-05-19,2025-05,google_ads,mobile,DE,variant_b,0.935
6064,2025-05-01,2025-05,google_ads,tablet,BR,variant_a,0.76
6065,2025-10-12,2025-10,facebook_ads,desktop,Other,control,0.748
6066,2025-08-10,2025-08,facebook_ads,desktop,UK,variant_a,0.924
6067,2025-07-15,2025-07,email_campaign,mobile,Other,variant_a,0.795
6068,2025-04-11,2025-04,organic,desktop,CA,control,1.32
6069,2025-03-16,2025-03,google_ads,desktop,UK,variant_a,1.155
6070,2025-03-18,2025-03,google_ads,desktop,US,control,1.1
6071,2025-08-31,2025-08,organic,mobile,FR,control,0.969
6072,2025-01-05,2025-01,google_ads,desktop,US,variant_a,1.1
6073,2025-04-01,2025-04,google_ads,desktop,AU,control,1.1
6074,2025-08-04,2025-08,facebook_ads,mobile,US,variant_a,0.68
6075,2025-09-13,2025-09,facebook_ads,mobile,FR,variant_b,0.646
6076,2025-03-10,2025-03,direct,mobile,IN,control,0.637
6077,2025-11-19,2025-11,google_ads,desktop,US,variant_a,1.1
6078,2025-09-22,2025-09,facebook_ads,desktop,FR,control,0.836
6079,2025-10-01,2025-10,google_ads,desktop,UK,control,1.155
6080,2025-06-11,2025-06,facebook_ads,desktop,US,variant_a,0.88
6081,2025-09-07,2025-09,google_ads,desktop,US,control,1.1
6082,2025-06-03,2025-06,referral,mobile,CA,control,1.19
6083,2025-05-09,2025-05,facebook_ads,desktop,US,control,0.88
6084,2025-10-15,2025-10,referral,mobile,FR,variant_a,1.13
6085,2025-10-18,2025-10,organic,desktop,FR,variant_a,1.254
6086,2025-01-25,2025-01,referral,desktop,AU,control,1.54
6087,2025-07-23,2025-07,facebook_ads,mobile,Other,control,0.578
6088,2025-02-20,2025-02,facebook_ads,mobile,US,control,0.68
6089,2025-12-20,2025-12,referral,desktop,US,variant_b,1.54
6090,2025-03-25,2025-03,facebook_ads,desktop,DE,variant_a,0.968
6091,2025-01-31,2025-01,referral,mobile,BR,control,0.952
6092,2025-04-21,2025-04,facebook_ads,desktop,US,variant_a,0.88
6093,2025-05-11,2025-05,organic,mobile,BR,control,0.816
6094,2025-09-01,2025-09,organic,mobile,Other,variant_a,0.867
6095,2025-11-19,2025-11,facebook_ads,desktop,US,variant_a,0.88
6096,2025-02-19,2025-02,organic,mobile,UK,variant_a,1.071
6097,2025-08-19,2025-08,referral,mobile,FR,variant_b,1.13
6098,2025-06-21,2025-06,direct,tablet,BR,variant_a,0.76
6099,2025-05-14,2025-05,facebook_ads,desktop,US,control,0.88
6100,2025-07-04,2025-07,organic,desktop,US,variant_b,1.32
6101,2025-07-04,2025-07,referral,desktop,US,variant_b,1.54
6102,2025-10-14,2025-10,referral,tablet,Other,variant_b,1.13
6103,2025-10-13,2025-10,google_ads,desktop,AU,control,1.1
6104,2025-05-12,2025-05,referral,mobile,AU,control,1.19
6105,2025-06-26,2025-06,google_ads,mobile,Other,control,0.722
6106,2025-01-11,2025-01,email_campaign,mobile,CA,variant_b,0.935
6107,2025-07-30,2025-07,facebook_ads,desktop,US,variant_b,0.88
6108,2025-03-04,2025-03,facebook_ads,desktop,FR,control,0.836
6109,2025-06-29,2025-06,organic,mobile,US,control,1.02
6110,2025-12-14,2025-12,google_ads,mobile,US,control,0.85
6111,2025-11-07,2025-11,google_ads,desktop,US,control,1.1
6112,2025-04-12,2025-04,organic,mobile,UK,control,1.071
6113,2025-10-23,2025-10,organic,desktop,AU,control,1.32
6114,2025-10-22,2025-10,organic,desktop,DE,control,1.452
6115,2025-11-29,2025-11,facebook_ads,desktop,US,variant_a,0.88
6116,2025-11-29,2025-11,facebook_ads,mobile,US,variant_a,0.68
6117,2025-10-03,2025-10,google_ads,mobile,DE,control,0.935
6118,2025-03-31,2025-03,facebook_ads,mobile,UK,variant_b,0.714
6119,2025-05-26,2025-05,referral,desktop,Other,control,1.309
6120,2025-07-01,2025-07,facebook_ads,mobile,DE,control,0.748
6121,2025-06-16,2025-06,email_campaign,desktop,US,control,1.21
6122,2025-12-11,2025-12,email_campaign,tablet,US,variant_b,1.045
6123,2025-09-19,2025-09,google_ads,tablet,DE,control,1.045
6124,2025-09-07,2025-09,organic,desktop,US,variant_b,1.32
6125,2025-08-17,2025-08,organic,tablet,FR,variant_a,1.083
6126,2025-02-10,2025-02,organic,mobile,FR,variant_b,0.969
6127,2025-07-15,2025-07,direct,desktop,US,variant_b,1.1
6128,2025-11-11,2025-11,email_campaign,mobile,UK,variant_a,0.982
6129,2025-05-27,2025-05,google_ads,desktop,UK,control,1.155
6130,2025-08-26,2025-08,google_ads,tablet,BR,variant_b,0.76
6131,2025-11-20,2025-11,referral,desktop,BR,variant_b,1.232
6132,2025-03-16,2025-03,email_campaign,mobile,US,control,0.935
6133,2025-03-27,2025-03,organic,tablet,UK,variant_b,1.197
6134,2025-11-24,2025-11,google_ads,mobile,US,control,0.85
6135,2025-06-22,2025-06,google_ads,mobile,US,variant_b,0.85
6136,2025-08-04,2025-08,google_ads,mobile,US,variant_a,0.85
6137,2025-11-20,2025-11,google_ads,mobile,UK,variant_a,0.892
6138,2025-11-10,2025-11,email_campaign,desktop,US,variant_b,1.21
6139,2025-10-20,2025-10,facebook_ads,desktop,UK,control,0.924
6140,2025-07-27,2025-07,organic,desktop,BR,control,1.056
6141,2025-02-06,2025-02,facebook_ads,mobile,US,variant_a,0.68
6142,2025-02-10,2025-02,email_campaign,desktop,UK,variant_b,1.271
6143,2025-03-24,2025-03,direct,desktop,US,control,1.1
6144,2025-06-25,2025-06,google_ads,desktop,FR,variant_b,1.045
6145,2025-04-27,2025-04,google_ads,mobile,US,control,0.85
6146,2025-06-10,2025-06,google_ads,desktop,UK,variant_b,1.155
6147,2025-06-12,2025-06,organic,mobile,US,control,1.02
6148,2025-12-01,2025-12,facebook_ads,mobile,UK,variant_a,0.714
6149,2025-05-30,2025-05,email_campaign,mobile,US,variant_a,0.935
6150,2025-12-30,2025-12,google_ads,mobile,UK,control,0.892
6151,2025-05-17,2025-05,facebook_ads,mobile,DE,variant_b,0.748
6152,2025-11-06,2025-11,email_campaign,mobile,UK,variant_a,0.982
6153,2025-11-27,2025-11,google_ads,tablet,FR,control,0.902
6154,2025-07-22,2025-07,google_ads,mobile,FR,variant_a,0.807
6155,2025-05-19,2025-05,organic,desktop,US,control,1.32
6156,2025-08-16,2025-08,organic,mobile,US,variant_b,1.02
6157,2025-07-05,2025-07,organic,desktop,UK,control,1.386
6158,2025-10-28,2025-10,email_campaign,desktop,UK,variant_b,1.271
6159,2025-09-24,2025-09,google_ads,desktop,US,control,1.1
6160,2025-08-19,2025-08,organic,mobile,BR,variant_b,0.816
6161,2025-07-31,2025-07,organic,desktop,US,variant_a,1.32
6162,2025-03-27,2025-03,google_ads,mobile,CA,control,0.85
6163,2025-04-05,2025-04,facebook_ads,desktop,US,control,0.88
6164,2025-01-12,2025-01,organic,mobile,DE,control,1.122
6165,2025-03-06,2025-03,direct,desktop,US,control,1.1
6166,2025-05-01,2025-05,facebook_ads,tablet,DE,variant_b,0.836
6167,2025-12-05,2025-12,google_ads,desktop,DE,variant_a,1.21
6168,2025-05-09,2025-05,google_ads,mobile,US,control,0.85
6169,2025-12-25,2025-12,google_ads,mobile,US,control,0.85
6170,2025-02-10,2025-02,google_ads,mobile,AU,variant_a,0.85
6171,2025-04-18,2025-04,google_ads,tablet,BR,control,0.76
6172,2025-03-27,2025-03,organic,desktop,UK,variant_b,1.386
6173,2025-07-23,2025-07,referral,mobile,US,variant_a,1.19
6174,2025-02-22,2025-02,google_ads,desktop,CA,control,1.1
6175,2025-02-18,2025-02,facebook_ads,mobile,BR,control,0.544
6176,2025-02-02,2025-02,referral,tablet,IN,variant_b,0.997
6177,2025-08-31,2025-08,facebook_ads,desktop,CA,variant_a,0.88
6178,2025-10-08,2025-10,facebook_ads,mobile,UK,control,0.714
6179,2025-01-28,2025-01,facebook_ads,desktop,UK,control,0.924
6180,2025-01-14,2025-01,google_ads,mobile,DE,control,0.935
6181,2025-07-23,2025-07,google_ads,desktop,UK,control,1.155
6182,2025-09-26,2025-09,email_campaign,desktop,CA,variant_b,1.21
6183,2025-02-12,2025-02,direct,desktop,DE,control,1.21
6184,2025-02-23,2025-02,google_ads,desktop,BR,control,0.88
6185,2025-05-15,2025-05,google_ads,mobile,Other,variant_a,0.722
6186,2025-11-13,2025-11,google_ads,desktop,US,variant_b,1.1
6187,2025-03-21,2025-03,facebook_ads,mobile,US,variant_b,0.68
6188,2025-02-13,2025-02,facebook_ads,tablet,DE,control,0.836
6189,2025-12-02,2025-12,google_ads,desktop,CA,variant_a,1.1
6190,2025-07-19,2025-07,organic,desktop,US,variant_b,1.32
6191,2025-06-08,2025-06,organic,desktop,US,control,1.32
6192,2025-04-28,2025-04,facebook_ads,mobile,US,variant_a,0.68
6193,2025-05-07,2025-05,google_ads,tablet,US,control,0.95
6194,2025-05-26,2025-05,google_ads,desktop,US,variant_a,1.1
6195,2025-08-15,2025-08,facebook_ads,mobile,FR,variant_a,0.646
6196,2025-11-17,2025-11,facebook_ads,mobile,FR,control,0.646
6197,2025-03-06,2025-03,google_ads,desktop,UK,variant_b,1.155
6198,2025-03-09,2025-03,google_ads,desktop,US,control,1.1
6199,2025-09-27,2025-09,facebook_ads,mobile,CA,control,0.68
6200,2025-03-29,2025-03,email_campaign,tablet,FR,variant_b,0.993
6201,2025-01-15,2025-01,google_ads,tablet,BR,variant_b,0.76
6202,2025-01-18,2025-01,facebook_ads,mobile,DE,control,0.748
6203,2025-12-06,2025-12,google_ads,mobile,US,variant_a,0.85
6204,2025-07-02,2025-07,google_ads,desktop,IN,variant_b,0.825
6205,2025-06-16,2025-06,facebook_ads,desktop,UK,control,0.924
6206,2025-09-01,2025-09,google_ads,desktop,DE,control,1.21
6207,2025-08-28,2025-08,facebook_ads,desktop,UK,control,0.924
6208,2025-10-04,2025-10,direct,mobile,US,variant_a,0.85
6209,2025-05-20,2025-05,email_campaign,mobile,CA,control,0.935
6210,2025-10-08,2025-10,facebook_ads,mobile,DE,variant_b,0.748
6211,2025-08-16,2025-08,google_ads,desktop,IN,variant_a,0.825
6212,2025-03-11,2025-03,organic,desktop,IN,control,0.99
6213,2025-12-24,2025-12,organic,desktop,Other,variant_b,1.122
6214,2025-10-04,2025-10,google_ads,mobile,US,control,0.85
6215,2025-04-01,2025-04,referral,desktop,UK,variant_a,1.617
6216,2025-10-30,2025-10,organic,mobile,DE,variant_a,1.122
6217,2025-11-02,2025-11,organic,desktop,DE,variant_b,1.452
6218,2025-08-22,2025-08,organic,tablet,CA,variant_b,1.14
6219,2025-11-20,2025-11,organic,desktop,US,control,1.32
6220,2025-11-22,2025-11,direct,desktop,DE,control,1.21
6221,2025-10-16,2025-10,facebook_ads,desktop,US,control,0.88
6222,2025-08-11,2025-08,referral,desktop,US,control,1.54
6223,2025-09-26,2025-09,direct,mobile,CA,variant_a,0.85
6224,2025-11-24,2025-11,organic,mobile,US,control,1.02
6225,2025-11-24,2025-11,facebook_ads,mobile,US,control,0.68
6226,2025-10-01,2025-10,referral,mobile,US,control,1.19
6227,2025-06-08,2025-06,email_campaign,mobile,Other,control,0.795
6228,2025-06-27,2025-06,google_ads,desktop,FR,control,1.045
6229,2025-09-04,2025-09,organic,desktop,CA,control,1.32
6230,2025-10-04,2025-10,facebook_ads,mobile,CA,control,0.68
6231,2025-04-27,2025-04,direct,mobile,US,variant_b,0.85
6232,2025-02-15,2025-02,organic,mobile,US,variant_a,1.02
6233,2025-08-15,2025-08,facebook_ads,desktop,DE,variant_b,0.968
6234,2025-06-07,2025-06,google_ads,desktop,US,variant_b,1.1
6235,2025-07-07,2025-07,facebook_ads,mobile,US,control,0.68
6236,2025-07-31,2025-07,organic,desktop,DE,variant_b,1.452
6237,2025-05-14,2025-05,google_ads,tablet,US,variant_b,0.95
6238,2025-03-21,2025-03,organic,tablet,US,variant_b,1.14
6239,2025-06-05,2025-06,organic,desktop,UK,control,1.386
6240,2025-01-06,2025-01,facebook_ads,tablet,FR,variant_a,0.722
6241,2025-01-01,2025-01,organic,mobile,UK,variant_b,1.071
6242,2025-09-25,2025-09,google_ads,mobile,US,control,0.85
6243,2025-03-11,2025-03,google_ads,desktop,US,control,1.1
6244,2025-06-26,2025-06,referral,desktop,IN,control,1.155
6245,2025-05-27,2025-05,organic,mobile,DE,control,1.122
6246,2025-08-29,2025-08,facebook_ads,desktop,FR,variant_a,0.836
6247,2025-10-01,2025-10,google_ads,mobile,CA,control,0.85
6248,2025-01-05,2025-01,referral,tablet,DE,control,1.463
6249,2025-12-19,2025-12,email_campaign,desktop,US,control,1.21
6250,2025-09-09,2025-09,facebook_ads,tablet,FR,variant_b,0.722
6251,2025-09-02,2025-09,organic,desktop,FR,variant_b,1.254
6252,2025-06-03,2025-06,google_ads,desktop,US,control,1.1
6253,2025-01-05,2025-01,google_ads,desktop,Other,variant_a,0.935
6254,2025-08-09,2025-08,facebook_ads,desktop,US,variant_a,0.88
6255,2025-05-30,2025-05,email_campaign,mobile,IN,variant_b,0.701
6256,2025-11-02,2025-11,organic,desktop,FR,control,1.254
6257,2025-04-29,2025-04,google_ads,desktop,UK,variant_b,1.155
6258,2025-01-04,2025-01,organic,desktop,DE,variant_a,1.452
6259,2025-10-08,2025-10,facebook_ads,tablet,AU,variant_a,0.76
6260,2025-07-11,2025-07,organic,mobile,CA,variant_b,1.02
6261,2025-04-07,2025-04,direct,mobile,DE,control,0.935
6262,2025-07-30,2025-07,organic,desktop,US,control,1.32
6263,2025-10-15,2025-10,google_ads,mobile,DE,variant_a,0.935
6264,2025-08-12,2025-08,google_ads,desktop,Other,control,0.935
6265,2025-07-22,2025-07,email_campaign,desktop,DE,control,1.331
6266,2025-05-08,2025-05,organic,desktop,CA,control,1.32
6267,2025-03-25,2025-03,facebook_ads,desktop,UK,variant_b,0.924
6268,2025-11-27,2025-11,email_campaign,mobile,US,control,0.935
6269,2025-07-19,2025-07,direct,desktop,BR,control,0.88
6270,2025-07-13,2025-07,direct,desktop,UK,variant_a,1.155
6271,2025-04-23,2025-04,direct,tablet,CA,variant_b,0.95
6272,2025-05-15,2025-05,facebook_ads,mobile,IN,control,0.51
6273,2025-02-10,2025-02,facebook_ads,mobile,DE,variant_b,0.748
6274,2025-08-05,2025-08,google_ads,desktop,UK,control,1.155
6275,2025-11-17,2025-11,google_ads,tablet,FR,variant_b,0.902
6276,2025-05-03,2025-05,organic,tablet,FR,control,1.083
6277,2025-09-22,2025-09,facebook_ads,tablet,US,variant_a,0.76
6278,2025-11-10,2025-11,email_campaign,desktop,FR,control,1.15
6279,2025-12-22,2025-12,google_ads,mobile,US,variant_b,0.85
6280,2025-12-17,2025-12,organic,desktop,DE,control,1.452
6281,2025-05-20,2025-05,google_ads,mobile,Other,variant_b,0.722
6282,2025-05-26,2025-05,google_ads,mobile,Other,control,0.722
6283,2025-11-29,2025-11,google_ads,desktop,UK,variant_b,1.155
6284,2025-09-30,2025-09,facebook_ads,mobile,US,control,0.68
6285,2025-05-18,2025-05,google_ads,tablet,UK,variant_b,0.997
6286,2025-07-31,2025-07,organic,mobile,FR,variant_b,0.969
6287,2025-04-07,2025-04,organic,desktop,US,variant_b,1.32
6288,2025-02-05,2025-02,organic,desktop,DE,variant_a,1.452
6289,2025-04-04,2025-04,referral,tablet,DE,variant_b,1.463
6290,2025-03-11,2025-03,facebook_ads,desktop,Other,variant_a,0.748
6291,2025-05-29,2025-05,google_ads,mobile,UK,control,0.892
6292,2025-02-26,2025-02,facebook_ads,mobile,CA,control,0.68
6293,2025-11-23,2025-11,direct,desktop,US,control,1.1
6294,2025-08-22,2025-08,organic,desktop,FR,variant_b,1.254
6295,2025-11-13,2025-11,direct,mobile,UK,variant_a,0.892
6296,2025-08-20,2025-08,referral,mobile,AU,control,1.19
6297,2025-05-20,2025-05,google_ads,mobile,FR,variant_a,0.807
6298,2025-12-25,2025-12,google_ads,mobile,Other,variant_b,0.722
6299,2025-11-15,2025-11,organic,desktop,FR,control,1.254
6300,2025-09-09,2025-09,organic,desktop,BR,variant_b,1.056
6301,2025-04-07,2025-04,google_ads,mobile,DE,control,0.935
6302,2025-06-14,2025-06,google_ads,desktop,UK,control,1.155
6303,2025-01-10,2025-01,facebook_ads,mobile,UK,control,0.714
6304,2025-03-19,2025-03,google_ads,mobile,US,control,0.85
6305,2025-01-26,2025-01,facebook_ads,mobile,US,control,0.68
6306,2025-10-01,2025-10,email_campaign,tablet,US,variant_b,1.045
6307,2025-01-12,2025-01,facebook_ads,tablet,UK,variant_b,0.798
6308,2025-04-06,2025-04,referral,mobile,AU,control,1.19
6309,2025-02-22,2025-02,organic,desktop,Other,variant_a,1.122
6310,2025-05-25,2025-05,facebook_ads,mobile,US,control,0.68
6311,2025-05-18,2025-05,facebook_ads,tablet,US,control,0.76
6312,2025-03-06,2025-03,organic,desktop,UK,variant_a,1.386
6313,2025-08-13,2025-08,organic,desktop,AU,variant_b,1.32
6314,2025-01-05,2025-01,google_ads,mobile,US,variant_b,0.85
6315,2025-04-30,2025-04,facebook_ads,mobile,US,variant_a,0.68
6316,2025-02-16,2025-02,google_ads,desktop,US,variant_a,1.1
6317,2025-03-19,2025-03,facebook_ads,desktop,DE,control,0.968
6318,2025-01-08,2025-01,organic,mobile,US,control,1.02
6319,2025-09-10,2025-09,google_ads,mobile,UK,variant_b,0.892
6320,2025-04-22,2025-04,google_ads,mobile,US,variant_a,0.85
6321,2025-06-25,2025-06,facebook_ads,desktop,UK,control,0.924
6322,2025-08-04,2025-08,organic,desktop,CA,variant_b,1.32
6323,2025-06-09,2025-06,google_ads,desktop,US,control,1.1
6324,2025-09-13,2025-09,referral,mobile,US,control,1.19
6325,2025-07-10,2025-07,referral,desktop,US,variant_a,1.54
6326,2025-08-26,2025-08,facebook_ads,mobile,IN,control,0.51
6327,2025-12-23,2025-12,facebook_ads,desktop,FR,variant_b,0.836
6328,2025-01-17,2025-01,google_ads,mobile,BR,control,0.68
6329,2025-06-19,2025-06,facebook_ads,tablet,DE,control,0.836
6330,2025-02-11,2025-02,organic,desktop,US,variant_a,1.32
6331,2025-03-16,2025-03,organic,desktop,UK,control,1.386
6332,2025-01-29,2025-01,facebook_ads,mobile,US,control,0.68
6333,2025-05-17,2025-05,organic,desktop,US,variant_a,1.32
6334,2025-07-20,2025-07,organic,tablet,UK,control,1.197
6335,2025-02-06,2025-02,referral,mobile,FR,variant_b,1.13
6336,2025-10-06,2025-10,google_ads,mobile,UK,variant_b,0.892
6337,2025-08-29,2025-08,google_ads,desktop,FR,control,1.045
6338,2025-04-03,2025-04,organic,desktop,FR,variant_b,1.254
6339,2025-04-09,2025-04,facebook_ads,mobile,DE,control,0.748
6340,2025-05-09,2025-05,organic,mobile,US,control,1.02
6341,2025-07-15,2025-07,google_ads,mobile,UK,variant_b,0.892
6342,2025-01-07,2025-01,facebook_ads,mobile,Other,control,0.578
6343,2025-03-04,2025-03,facebook_ads,mobile,DE,variant_b,0.748
6344,2025-05-08,2025-05,google_ads,mobile,US,variant_b,0.85
6345,2025-07-17,2025-07,referral,mobile,CA,control,1.19
6346,2025-08-15,2025-08,organic,mobile,UK,control,1.071
6347,2025-05-07,2025-05,facebook_ads,desktop,FR,control,0.836
6348,2025-01-18,2025-01,facebook_ads,mobile,US,control,0.68
6349,2025-04-12,2025-04,google_ads,tablet,UK,control,0.997
6350,2025-08-24,2025-08,facebook_ads,desktop,Other,variant_b,0.748
6351,2025-02-18,2025-02,google_ads,mobile,US,variant_a,0.85
6352,2025-09-24,2025-09,facebook_ads,desktop,US,variant_b,0.88
6353,2025-12-07,2025-12,google_ads,mobile,US,control,0.85
6354,2025-04-17,2025-04,referral,desktop,FR,control,1.463
6355,2025-08-31,2025-08,google_ads,tablet,DE,variant_b,1.045
6356,2025-07-19,2025-07,email_campaign,tablet,IN,control,0.784
6357,2025-12-15,2025-12,email_campaign,desktop,US,control,1.21
6358,2025-06-09,2025-06,google_ads,mobile,UK,control,0.892
6359,2025-06-15,2025-06,google_ads,desktop,AU,control,1.1
6360,2025-03-23,2025-03,organic,desktop,US,variant_a,1.32
6361,2025-11-19,2025-11,google_ads,desktop,UK,control,1.155
6362,2025-01-22,2025-01,direct,desktop,BR,variant_a,0.88
6363,2025-10-09,2025-10,organic,tablet,AU,variant_a,1.14
6364,2025-09-24,2025-09,google_ads,mobile,US,control,0.85
6365,2025-03-04,2025-03,referral,mobile,US,variant_b,1.19
6366,2025-05-10,2025-05,facebook_ads,desktop,UK,control,0.924
6367,2025-09-04,2025-09,referral,mobile,US,variant_a,1.19
6368,2025-11-23,2025-11,referral,mobile,US,variant_a,1.19
6369,2025-06-02,2025-06,email_campaign,desktop,UK,variant_b,1.271
6370,2025-04-12,2025-04,organic,mobile,US,control,1.02
6371,2025-07-04,2025-07,organic,desktop,US,variant_a,1.32
6372,2025-01-27,2025-01,organic,tablet,DE,control,1.254
6373,2025-12-08,2025-12,google_ads,mobile,UK,control,0.892
6374,2025-04-22,2025-04,email_campaign,desktop,US,variant_a,1.21
6375,2025-02-27,2025-02,facebook_ads,desktop,BR,variant_a,0.704
6376,2025-05-01,2025-05,facebook_ads,desktop,Other,control,0.748
6377,2025-11-21,2025-11,facebook_ads,desktop,CA,control,0.88
6378,2025-08-11,2025-08,organic,mobile,UK,control,1.071
6379,2025-06-16,2025-06,facebook_ads,mobile,US,control,0.68
6380,2025-01-08,2025-01,direct,mobile,UK,variant_b,0.892
6381,2025-03-27,2025-03,google_ads,desktop,US,control,1.1
6382,2025-05-22,2025-05,email_campaign,desktop,US,variant_b,1.21
6383,2025-10-27,2025-10,organic,mobile,US,variant_a,1.02
6384,2025-03-03,2025-03,google_ads,desktop,DE,variant_a,1.21
6385,2025-07-22,2025-07,facebook_ads,mobile,DE,variant_a,0.748
6386,2025-05-05,2025-05,facebook_ads,mobile,FR,variant_a,0.646
6387,2025-01-05,2025-01,organic,desktop,US,variant_b,1.32
6388,2025-01-22,2025-01,referral,mobile,US,control,1.19
6389,2025-10-25,2025-10,email_campaign,mobile,US,variant_b,0.935
6390,2025-12-20,2025-12,google_ads,desktop,CA,variant_a,1.1
6391,2025-09-01,2025-09,referral,desktop,US,control,1.54
6392,2025-12-19,2025-12,google_ads,mobile,US,control,0.85
6393,2025-11-02,2025-11,google_ads,mobile,FR,variant_a,0.807
6394,2025-03-21,2025-03,organic,desktop,US,control,1.32
6395,2025-07-10,2025-07,google_ads,desktop,FR,variant_b,1.045
6396,2025-02-15,2025-02,organic,mobile,US,variant_a,1.02
6397,2025-05-08,2025-05,facebook_ads,tablet,US,control,0.76
6398,2025-03-22,2025-03,organic,desktop,Other,variant_b,1.122
6399,2025-09-13,2025-09,facebook_ads,mobile,IN,control,0.51
6400,2025-02-16,2025-02,organic,mobile,US,control,1.02
6401,2025-12-18,2025-12,organic,mobile,FR,control,0.969
6402,2025-11-13,2025-11,facebook_ads,mobile,Other,variant_a,0.578
6403,2025-06-23,2025-06,referral,mobile,US,control,1.19
6404,2025-11-17,2025-11,google_ads,desktop,US,control,1.1
6405,2025-01-31,2025-01,organic,desktop,UK,variant_a,1.386
6406,2025-01-31,2025-01,referral,mobile,UK,control,1.25
6407,2025-07-02,2025-07,organic,desktop,AU,control,1.32
6408,2025-11-27,2025-11,referral,mobile,US,variant_a,1.19
6409,2025-03-20,2025-03,google_ads,desktop,DE,variant_b,1.21
6410,2025-12-26,2025-12,referral,tablet,US,control,1.33
6411,2025-10-02,2025-10,organic,desktop,UK,variant_a,1.386
6412,2025-02-24,2025-02,google_ads,tablet,Other,control,0.807
6413,2025-03-06,2025-03,email_campaign,mobile,UK,variant_b,0.982
6414,2025-09-07,2025-09,organic,mobile,FR,variant_b,0.969
6415,2025-04-30,2025-04,direct,mobile,US,control,0.85
6416,2025-06-12,2025-06,google_ads,desktop,BR,control,0.88
6417,2025-10-13,2025-10,direct,mobile,US,control,0.85
6418,2025-11-27,2025-11,google_ads,mobile,DE,control,0.935
6419,2025-06-27,2025-06,facebook_ads,mobile,AU,variant_b,0.68
6420,2025-08-13,2025-08,organic,desktop,CA,variant_b,1.32
6421,2025-04-09,2025-04,google_ads,desktop,US,control,1.1
6422,2025-01-11,2025-01,google_ads,desktop,FR,control,1.045
6423,2025-12-19,2025-12,organic,desktop,IN,control,0.99
6424,2025-07-13,2025-07,direct,mobile,US,control,0.85
6425,2025-07-03,2025-07,facebook_ads,mobile,FR,variant_b,0.646
6426,2025-03-10,2025-03,facebook_ads,desktop,BR,variant_a,0.704
6427,2025-05-09,2025-05,google_ads,mobile,FR,control,0.807
6428,2025-01-21,2025-01,google_ads,desktop,UK,control,1.155
6429,2025-09-06,2025-09,organic,desktop,UK,variant_b,1.386
6430,2025-12-28,2025-12,organic,desktop,US,variant_b,1.32
6431,2025-08-13,2025-08,organic,desktop,US,variant_b,1.32
6432,2025-10-14,2025-10,facebook_ads,desktop,US,control,0.88
6433,2025-05-31,2025-05,organic,mobile,UK,variant_a,1.071
6434,2025-10-05,2025-10,google_ads,mobile,US,control,0.85
6435,2025-12-23,2025-12,facebook_ads,desktop,FR,variant_b,0.836
6436,2025-09-08,2025-09,organic,mobile,US,control,1.02
6437,2025-04-08,2025-04,facebook_ads,mobile,US,variant_b,0.68
6438,2025-10-18,2025-10,direct,desktop,IN,variant_a,0.825
6439,2025-04-06,2025-04,email_campaign,desktop,AU,control,1.21
6440,2025-10-06,2025-10,email_campaign,mobile,UK,control,0.982
6441,2025-06-28,2025-06,referral,mobile,UK,control,1.25
6442,2025-06-15,2025-06,referral,desktop,US,variant_b,1.54
6443,2025-08-28,2025-08,google_ads,desktop,US,variant_b,1.1
6444,2025-05-21,2025-05,organic,mobile,IN,control,0.765
6445,2025-11-03,2025-11,referral,desktop,FR,control,1.463
6446,2025-10-11,2025-10,facebook_ads,desktop,US,variant_b,0.88
6447,2025-03-24,2025-03,organic,mobile,US,control,1.02
6448,2025-02-05,2025-02,referral,desktop,IN,control,1.155
6449,2025-09-29,2025-09,google_ads,mobile,US,control,0.85
6450,2025-03-21,2025-03,facebook_ads,desktop,US,variant_b,0.88
6451,2025-08-19,2025-08,referral,mobile,DE,variant_a,1.309
6452,2025-06-01,2025-06,google_ads,desktop,Other,control,0.935
6453,2025-05-15,2025-05,facebook_ads,mobile,CA,variant_b,0.68
6454,2025-10-05,2025-10,google_ads,desktop,IN,control,0.825
6455,2025-07-07,2025-07,facebook_ads,desktop,AU,variant_a,0.88
6456,2025-08-21,2025-08,google_ads,mobile,CA,control,0.85
6457,2025-01-01,2025-01,facebook_ads,mobile,US,variant_b,0.68
